ID,REGIÓN,PROVINCIA,DISTRITO,Codigo del Recurso,Nombre del Recurso,CATEGORIA,Tipo de Categoria,Sub tipo Categoria,URL,LATITUD,LONGITUD
1331,Lambayeque,Lambayeque,TUCUME,"3,775",Templo Colonial De Tucume Viejo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3775,-79.83227158895494,-6.508081052270263
1332,Lambayeque,Lambayeque,LAMBAYEQUE,"3,776",Casa Real Aduana,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3776,-79.90674342300707,-6.704109389487104
1333,Lambayeque,Chiclayo,PIMENTEL,"3,781",Casa Museo Jose Abelardo Quiñones Gonzales,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3781,-79.93626932020874,-6.838195767585821
1334,Lambayeque,Chiclayo,ETEN,"3,782",Los Humedales De Eten,1. SITIOS NATURALES,g. Cuerpo de Agua,Humedales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3782,-79.87300872802734,-6.918801002275388
1335,Lambayeque,Lambayeque,TUCUME,"3,785",Huaca Manuelón,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3785,-79.85506700000002,-6.501116
1336,Lambayeque,Lambayeque,TUCUME,"3,786",Casa Federico Villareal,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Murallas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3786,-79.86058246864718,-6.510208971089284
1337,Lambayeque,Lambayeque,TUCUME,"3,787",Iglesia San Pedro De Túcume,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3787,-79.85885731978482,-6.509839364132187
1338,Lambayeque,Lambayeque,TUCUME,"3,791",Huaca El Pueblo De Túcume,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3791,-79.84669860321048,-6.5150459904388764
1339,Lambayeque,Lambayeque,TUCUME,"3,792",Complejo Arqueológico Pirámides De Túcume,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3792,-79.84304149206537,-6.515899882816049
1340,Lambayeque,Lambayeque,LAMBAYEQUE,"3,794",Capilla Ramada Santa Catalina,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Capilla,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3794,-79.90614470049991,-6.703218091437098
1341,San Martin,Mariscal Caceres,HUICUNGO,"3,800",Bosque Shiringal,1. SITIOS NATURALES,Zonas paisajísticas,Bosques,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3800,-77.02462700000001,-7.432892
1342,Arequipa,Castilla,CHACHAS,"3,810",Laguna De Chachas,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3810,-72.25812077522278,-15.520689055988286
1343,Arequipa,Castilla,CHACHAS,"3,811",Templo San Pedro De Chachas,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3811,-72.2701558470726,-15.501121641457265
1344,Puno,Puno,PUNO,"3,814",Asiento Minero San Luis De Alba,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Fortalezas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3814,-70.05386900000002,-15.884724
1345,Puno,Puno,PUNO,"3,815",Sitio Arqueológico De Mallkuamaya,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3815,-70.01652896404266,-15.987432604511524
1346,Puno,Puno,PUNO,"3,818",Arte Rupestre De Salcedo,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Petroglifos (Grabados en piedra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3818,-69.99876737594604,-15.891384906227232
1347,Arequipa,Caylloma,CALLALLI,"3,819",Templo San Antonio De Padua,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3819,-71.44495815038681,-15.506376156397031
1348,Arequipa,Caylloma,CHIVAY,"3,820",Templo Nuestra Señora De La Asuncion,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3820,-71.60177886486053,-15.636600309326267
1349,Arequipa,Caylloma,TISCO,"3,821",Templo San Pedro Apostol,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3821,-71.54996126890182,-15.532775937322332
1350,Arequipa,Caylloma,TUTI,"3,822",Templo De La Santisima Cruz De Tuti,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3822,-71.5499844110451,-15.532766752743985
1351,Arequipa,Caylloma,COPORAQUE,"3,824",Capilla San Sebastian,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Capilla,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3824,-71.6464878601189,-15.626953749191278
1352,Arequipa,Caylloma,COPORAQUE,"3,825",Templo Santiago Apostol De Coporaque,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3825,-71.64583414793014,-15.626555001361531
1353,Arequipa,Caylloma,ICHUPAMPA,"3,827",Templo San Juan Bautista De Ichupampa,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3827,-71.687062382698,-15.649716068647034
1354,Arequipa,Caylloma,MADRIGAL,"3,828",Templo De San Santiago De Madrigal,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3828,-71.8079736828804,-15.607981895489841
1355,Arequipa,Caylloma,CHIVAY,"3,829",Templo De Canocota,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3829,-71.56322922453688,-15.560657832204079
1356,Arequipa,Caylloma,CABANACONDE,"3,830",Templo De San Sebastian De Pinchollo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3830,-71.83941185474396,-15.615344176336458
1357,Arequipa,Caylloma,LLUTA,"3,832",Mirador Natural De Saranquima,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3832,-72.1404344,-16.000754
1358,Lima,Cañete,SANTA CRUZ DE FLORES,"3,833",San Vicente De Azpitia El Balcón Del Cielo,1. SITIOS NATURALES,Zonas paisajísticas,Camino Pintoresco,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3833,-76.62030849206542,-12.590507008758536
1359,Puno,Puno,ATUNCOLLA,"3,838",Templo De San Andres Apostol,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3838,-70.14375620734023,-15.688348366799884
1360,Puno,Puno,VILQUE,"3,839",Templo De San Martín,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3839,-70.25801628828049,-15.766599701197322
1361,Puno,El Collao,SANTA ROSA,"3,840",Arte Rupestre De Qelqatani,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Pintura Rupestre,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3840,-69.72489198419191,-16.73547177987606
1362,Puno,Moho,CONIMA,"3,841",Sitio Arqueológico De Siani,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3841,-69.37215792939759,-15.467664218298532
1363,Puno,El Collao,ILAVE,"3,842",El Bebedero Del Inka,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3842,-69.54495550850675,-16.161430335528333
1364,Ica,Nazca,NASCA,"3,843",Acueductos De Nasca,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3843,-74.89256232976913,-14.81044716062424
1365,Lambayeque,Ferreñafe,PITIPO,"3,845",Ex Casa Hacienda De Batangrande,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3845,-79.6532663233719,-6.483468000076933
1366,Lambayeque,Ferreñafe,PITIPO,"3,849",Jagüeyes De Mayascón,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3849,-79.5065975189209,-6.4008572006327995
1367,Lima,Huarochiri,HUACHUPAMPA,"3,854",Iglesia Matriz De Huachupampa,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3854,-76.58812682209015,-11.721122151876173
1368,Arequipa,Caylloma,TAPAY,"3,855",Templo Santa María Magdalena De Tapay,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3855,-71.93905896197128,-15.577676253158724
1369,Lima,Huarochiri,SAN BARTOLOMÉ,"3,856",Zona Reservada Bosque De Zarate,1. SITIOS NATURALES,Zonas paisajísticas,Bosques,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3856,-76.48291110992432,-11.928262318606524
1370,Lima,Huarochiri,SAN BARTOLOMÉ,"3,857",Iglesia Matriz De San Bartolome,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3857,-76.52850866317749,-11.912823166708915
1371,Arequipa,Caylloma,HUAMBO,"3,858",Templo San Lorenzo De Huambo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3858,-72.1080082654953,-15.730897252410535
1372,Ica,Ica,SAN JOSÉ DE LOS MOLINOS,"3,859",Cuenca Del Río Ica,1. SITIOS NATURALES,Zonas paisajísticas,Lugares pintorescos de flora y fauna,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3859,-75.67868828773498,-13.924726421689424
1373,Cajamarca,San Marcos,JOSÉ SABOGAL,"3,863",Iglesia De Venecia,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3863,-78.03692936897283,-7.251423325753388
1374,Cajamarca,Santa Cruz,CHANCAYBAÑOS,"3,865",Mirador Ecologico Chancaybaños,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Miradores,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3865,-78,-6
1375,Cajamarca,Jaen,JAÉN,"3,871",Centro Ecologico Jardin Botanico La Fila Alta,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Centros Científicos y Técnicos,Jardines Botánicos y Viveros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3871,-78.790753,-5.743701
1376,Cajamarca,Jaen,JAÉN,"3,872",Museo Regional Hermogenes Mejia Solf,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3872,-78.79611899999997,-5.721423
1377,Lambayeque,Ferreñafe,PITIPO,"3,878",Complejo Arqueologico Sican,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3878,-79.78050470352173,-6.479451061869469
1378,Huancavelica,Huancavelica,HUANCAVELICA,"3,880",Puente Colonial  De La Ascension,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Puentes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3880,-74.97605799999997,-12.784271
1379,Cajamarca,San Pablo,SAN PABLO,"3,886",Monumento A Los Heroes De La Batalla De San Pablo,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Sitios de Batalla,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3886,-78.8236266374588,-7.118389933900908
1380,Lima,Huaura,HUACHO,"3,888",Isla Mazorca,1. SITIOS NATURALES,Costas,Islas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3888,-77.74477100000001,-11.383627
1381,Cajamarca,San Pablo,SAN PABLO,"3,890",Capilla San Juan Bautista San Pablo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Capilla,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3890,-78.82294940647296,-7.118393457569783
1382,Cajamarca,Chota,CHOROPAMPA,"3,891",Pinturas Rupestres De Las 7 Filas,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Pintura Rupestre,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3891,-78.574545,-7.286398
1383,Cajamarca,Chota,CONCHAN,"3,893",Las Torres Cutaxi - 1,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3893,-78.65420521957401,-6.441092711106226
1384,Cajamarca,Chota,CONCHAN,"3,894",Las Torres De Cutaxi - 2,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3894,-78.6545270846558,-6.440943455507637
1385,Cajamarca,Chota,CHALAMARCA,"3,895",Hacienda Santa Clara,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3895,-79.10082176999998,-5.99250128
1386,Cajamarca,Chota,LAJAS,"3,896",Mirador Condorcaga,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3896,-78.711206,-6.516796
1387,Cajamarca,Chota,LLAMA,"3,897",Cerro Llipta,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3897,-79.11876000000001,-6.5304301
1388,Cajamarca,Chota,CHOTA,"3,898",Museo Del I.S.P.P. Nuestra Señora De Chota,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3898,-78.64852909097413,-6.563604322183818
1389,Lima,Cañete,CERRO AZUL,"3,899",Complejo Arqueológico El Huarco,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3899,-76.48750483068847,-13.030941766496106
1390,Lima,Huarochiri,HUACHUPAMPA,"3,903",Mirador De Condores El Pango,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3903,-76.58780772883608,-11.721481525527745
1391,Lima,Huarochiri,HUACHUPAMPA,"3,904",Bosque De Maquerhuas,1. SITIOS NATURALES,Zonas paisajísticas,Bosques,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3904,-76.60207000000003,-11.712107
1392,Lima,Huarochiri,HUACHUPAMPA,"3,906",Laguna De Antacocha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3906,-76.583053,-11.639889
1393,Arequipa,Caylloma,ACHOMA,"3,912",Templo De Los Santos Reyes Magos Y Nuestra Señora De Belén,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3912,-71.70017591534423,-15.66194307835485
1394,Huanuco,Huanuco,AMARILIS,"3,913",Mirador San Cristóbal,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3913,-76.2344741821289,-9.935027003569433
1395,Cajamarca,Chota,CHALAMARCA,"3,914",Monolito De Chalamarca,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Esculturas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3914,-78.47894668579101,-6.504139722101018
1396,Cajamarca,Hualgayoc,HUALGAYOC,"3,919",Capilla Colonial De Chulipampa,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Capilla,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3919,-78.54348700000003,-6.736573
1397,Huanuco,Huamalies,LLATA,"3,921",Sitio Arqueológico Jagrarag,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3921,-76.76305555555552,-9.5825
1398,Huanuco,Huamalies,LLATA,"3,922",Iglesia Matriz Del Espiritu Santo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3922,-76.81591220635306,-9.55016189775772
1399,Cajamarca,Hualgayoc,HUALGAYOC,"3,923",Complejo Arqueologico De Arascorgue,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3923,-79.55151899999998,-6.737243
1400,La Libertad,Julcan,HUASO,"3,924",Complejo Arqueológico De Huasochugo,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3924,-78.3885943756714,-8.217920638869435
1401,Lima,Cañete,MALA,"3,927",Sitio Arqueológico El Salitre,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3927,-76.656948,-12.682052
1402,San Martin,Picota,PICOTA,"3,931",Playa Puma Wasi O De Las Sirenas,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3931,-76.33029609918594,-6.926765001428892
1403,San Martin,San Martin,CHAZUTA,"3,936",Urnas Funeraria De Chazuta,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3936,-76.13808091534423,-6.573762316594717
1404,Lima,Lima,LIMA,"3,937",Museo Andrés Del Castillo,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3937,-77.03594499999997,-12.052055
1405,Moquegua,Mariscal Nieto,TORATA,"3,939",Petroglifos De Sujabaya,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Petroglifos (Grabados en piedra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3939,-70.84437131881714,-17.076538398567194
1406,Lima,Lima,LIMA,"3,940",Museo De Artes Y Tradiciones Populares,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3940,-77.03332593617631,-12.047250694077325
1407,Apurimac,Abancay,SAN PEDRO DE CACHORA,"3,942",Sitio Arqueologico De Inkaraqay,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3942,-72.81281232833862,-13.512087176537038
1408,San Martin,Lamas,SAN ROQUE DE CUMBAZA,"3,944",Posa La Monzona,1. SITIOS NATURALES,g. Cuerpo de Agua,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3944,-76.44077299999998,-6.383645
1409,San Martin,Lamas,SAN ROQUE DE CUMBAZA,"3,946",La Isla Del Amor Y Julian Pozo,1. SITIOS NATURALES,Costas,Islas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3946,-76.44025199999998,-6.384695
1410,San Martin,Lamas,SAN ROQUE DE CUMBAZA,"3,949",Atunrumi Chico De Yuractìo,1. SITIOS NATURALES,Zonas paisajísticas,Lugares pintorescos de flora y fauna,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3949,-76.4661111111111,-6.336388888888889
1411,Junín,Huancayo,SAN JERÓNIMO DE TUNAN,"3,954",Iglesia Matriz De San Jeronimo De Tunan,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3954,-75.28234099999997,-11.948707
1412,Junín,Huancayo,SICAYA,"3,956",Iglesia Matriz De Santo Domingo De Guzman,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3956,-75.27967517790984,-12.013971234603786
1413,Junín,Huancayo,HUANCAN,"3,960",Museo De Sitio De Warivilca,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3960,-75.20551072883609,-12.117188469680611
1414,Junín,Huancayo,PUCARA,"3,962",Mirador De Pucara,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Miradores,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3962,-75.14534713128279,-12.1721982190858
1415,San Martin,Tocache,TOCACHE,"3,963",Laguna Huayranga,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3963,-76.47472600000003,-8.223557
1416,San Martin,Tocache,NUEVO PROGRESO,"3,964",Laguna Madre Mía,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3964,-76.47472600000003,-8.223557
1417,Lima,Lima,LIMA,"3,965",Museo Cementerio Presbítero Matías Maestro,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Campos santos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3965,-77.00852095337297,-12.04206388406931
1418,Arequipa,Islay,COCACHACRA,"3,977",Iglesia Inmaculada Concepcion De Pampa Blanca,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3977,-71.75890972023774,-17.08912716875321
1419,La Libertad,Gran Chimu,CASCAS,"3,984",Cerro Chuncazón,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3984,-78.82223725318903,-7.490313775159389
1420,La Libertad,Gran Chimu,CASCAS,"3,985",Laguna De Kuan,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3985,-78.67061666666666,-7.416594444444445
1421,San Martin,Tocache,TOCACHE,"3,986",Mirador Atusparia,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3986,-76.50853611111108,-8.187852777777777
1422,La Libertad,Gran Chimu,CASCAS,"3,987",Bosque De Cachil,1. SITIOS NATURALES,Zonas paisajísticas,Bosques,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3987,-78.78573016665655,-7.428004706733109
1423,La Libertad,Gran Chimu,CASCAS,"3,991",Chullpas De Pueblo Viejo,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3991,-78.69476944444443,-7.579088888888889
1424,Lambayeque,Chiclayo,SAÑA,"3,993",Museo De Sitio Huaca Rajada - Sipán,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3993,-79.60146856278448,-6.799603115430434
1425,Ayacucho,Vilcas Huaman,VILCAS HUAMAN,"4,002",Acueducto Inca,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Puentes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4002,-73.95389378070831,-13.653175419974651
1426,Ayacucho,Vilcas Huaman,HUAMBALPA,"4,006",Templo Colonial Santa Ana De Huambalpa,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4006,-73.95389914512634,-13.653185845638781
